Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Temp_Delta,Type,true_failure,predicted_failure,recommended_disposition
298.7,309.8,1695,29.0,145,11.100000000000023,L,NONE,NONE,Manual review
300.0,309.6,1423,48.7,67,9.600000000000023,M,NONE,NONE,Manual review
303.8,312.6,1793,28.1,170,8.800000000000011,L,NONE,NONE,Manual review
298.2,308.8,1837,28.4,34,10.600000000000023,H,NONE,NONE,Manual review
301.1,311.3,1654,30.7,28,10.199999999999989,M,NONE,NONE,Manual review
300.3,311.4,1554,34.3,99,11.099999999999966,M,NONE,NONE,Manual review
300.6,310.4,1479,35.6,150,9.799999999999955,H,NONE,NONE,Manual review
296.2,306.8,1389,53.3,132,10.600000000000023,L,NONE,NONE,Manual review
297.1,307.8,1443,43.9,137,10.699999999999989,M,NONE,NONE,Manual review
301.5,309.8,1549,38.5,81,8.300000000000011,L,NONE,NONE,Manual review
304.1,313.2,1412,47.5,150,9.099999999999966,L,NONE,NONE,Manual review
300.1,308.9,1548,38.4,31,8.799999999999955,M,NONE,NONE,Manual review
301.0,311.0,1553,35.8,26,10.0,L,NONE,NONE,Manual review
298.4,309.2,1399,45.2,125,10.800000000000011,M,NONE,NONE,Manual review
301.7,310.5,1377,43.1,183,8.800000000000011,L,NONE,NONE,Manual review
296.3,307.3,1567,31.4,5,11.0,L,NONE,NONE,Manual review
301.0,310.6,1460,53.6,74,9.600000000000023,M,NONE,NONE,Manual review
297.8,308.4,1512,39.9,181,10.599999999999966,L,NONE,NONE,Manual review
300.5,311.6,1454,41.4,108,11.100000000000023,M,NONE,NONE,Manual review
301.3,311.2,1668,30.1,18,9.899999999999977,L,NONE,NONE,Manual review
298.0,307.6,1459,44.4,163,9.600000000000023,M,NONE,NONE,Manual review
297.6,308.6,1528,40.0,123,11.0,L,NONE,NONE,Manual review
301.0,310.9,1740,28.9,129,9.899999999999977,L,NONE,NONE,Manual review
298.3,308.9,1390,49.7,23,10.599999999999966,M,NONE,NONE,Manual review
301.5,310.4,1580,35.7,161,8.899999999999977,H,NONE,NONE,Manual review
298.2,307.9,1529,36.6,105,9.699999999999989,M,NONE,NONE,Manual review
298.6,309.2,1742,30.0,37,10.599999999999966,M,NONE,NONE,Manual review
297.2,308.2,1405,42.5,204,11.0,M,NONE,NONE,Manual review
300.5,310.6,1621,32.0,184,10.100000000000023,M,NONE,NONE,Manual review
300.5,312.0,1461,38.1,39,11.5,L,NONE,NONE,Manual review
298.2,307.8,1439,41.6,62,9.600000000000023,L,NONE,NONE,Manual review
300.8,312.0,1477,37.3,164,11.199999999999989,L,NONE,NONE,Manual review
302.0,310.8,1454,36.6,0,8.800000000000011,L,NONE,NONE,Manual review
301.3,310.9,1596,33.9,157,9.599999999999966,L,NONE,NONE,Manual review
300.0,309.3,1364,41.2,104,9.300000000000011,L,NONE,NONE,Manual review
300.9,310.9,1995,20.2,105,10.0,L,NONE,NONE,Manual review
301.5,310.8,1512,38.9,9,9.300000000000011,L,NONE,NONE,Manual review
300.0,309.1,1791,28.2,108,9.100000000000023,L,NONE,NONE,Manual review
298.8,309.8,1911,21.6,126,11.0,H,NONE,NONE,Manual review
298.9,309.9,1404,41.4,20,11.0,M,NONE,NONE,Manual review
299.6,309.2,1601,33.3,33,9.599999999999966,L,NONE,NONE,Manual review
299.2,308.5,1342,47.5,147,9.300000000000011,H,NONE,NONE,Manual review
304.2,313.8,1401,53.9,142,9.600000000000023,L,NONE,NONE,Manual review
297.4,308.2,1401,51.9,117,10.800000000000011,M,NONE,NONE,Manual review
301.5,310.7,1394,46.7,130,9.199999999999989,H,NONE,NONE,Manual review
300.5,311.7,1409,54.7,104,11.199999999999989,L,NONE,NONE,Manual review
299.8,309.4,1467,46.2,219,9.599999999999966,L,NONE,NONE,Manual review
298.0,308.7,1626,36.7,210,10.699999999999989,L,NONE,NONE,Manual review
299.5,310.9,1496,38.5,162,11.399999999999977,L,NONE,NONE,Manual review
298.8,308.2,1450,44.7,14,9.399999999999977,H,NONE,NONE,Manual review
302.4,310.3,1900,24.4,113,7.900000000000034,L,NONE,NONE,Manual review
301.9,310.7,1480,47.1,68,8.800000000000011,L,NONE,NONE,Manual review
299.1,310.6,1577,37.1,44,11.5,L,NONE,NONE,Manual review
298.0,307.6,1301,58.5,155,9.600000000000023,M,NONE,NONE,Manual review
304.0,313.3,1415,52.8,82,9.300000000000011,M,NONE,NONE,Manual review
298.9,310.0,1564,33.8,183,11.100000000000023,L,NONE,NONE,Manual review
298.6,309.6,1344,59.4,200,11.0,M,NONE,NONE,Manual review
297.1,308.4,1359,46.6,176,11.299999999999955,H,NONE,NONE,Manual review
297.5,309.5,1553,42.4,60,12.0,M,NONE,NONE,Manual review
296.4,307.1,1638,32.5,146,10.700000000000045,H,NONE,NONE,Manual review
302.5,310.2,1586,32.2,64,7.699999999999989,L,NONE,NONE,Manual review
297.9,309.1,1507,36.9,13,11.200000000000045,L,NONE,NONE,Manual review
301.0,312.2,1601,33.0,109,11.199999999999989,L,NONE,NONE,Manual review
299.1,310.0,1437,41.1,192,10.899999999999977,M,NONE,NONE,Manual review
298.4,309.1,1798,29.6,81,10.700000000000045,L,NONE,NONE,Manual review
298.6,310.1,1533,33.9,24,11.5,L,NONE,NONE,Manual review
298.3,308.0,1242,62.0,98,9.699999999999989,L,NONE,NONE,Manual review
299.0,310.2,1298,57.2,10,11.199999999999989,M,NONE,NONE,Manual review
300.3,311.8,1360,48.0,119,11.5,L,NONE,NONE,Manual review
300.2,311.4,1450,38.5,68,11.199999999999989,M,NONE,NONE,Manual review
301.9,310.9,1441,43.7,0,9.0,M,NONE,NONE,Manual review
297.9,307.5,1574,35.8,153,9.600000000000023,L,NONE,NONE,Manual review
297.4,309.4,1296,52.3,96,12.0,L,NONE,NONE,Manual review
297.5,308.5,1536,36.9,108,11.0,L,NONE,NONE,Manual review
299.3,309.1,1495,44.0,55,9.800000000000011,L,NONE,NONE,Manual review
297.4,309.4,1539,42.2,134,12.0,M,NONE,NONE,Manual review
298.2,309.4,1408,46.5,76,11.199999999999989,M,NONE,NONE,Manual review
301.7,310.8,1671,31.6,137,9.100000000000023,M,NONE,NONE,Manual review
298.5,309.6,1585,32.2,89,11.100000000000023,L,NONE,NONE,Manual review
296.8,307.9,1409,44.3,145,11.099999999999966,M,NONE,NONE,Manual review
298.9,308.7,1729,26.6,73,9.800000000000011,L,NONE,NONE,Manual review
301.2,310.7,1543,32.9,40,9.5,M,NONE,NONE,Manual review
296.8,307.4,1472,43.9,30,10.599999999999966,M,NONE,NONE,Manual review
297.4,308.3,1465,42.0,13,10.900000000000034,L,NONE,NONE,Manual review
298.1,309.0,1661,38.2,82,10.899999999999977,M,NONE,NONE,Manual review
299.9,309.6,1410,51.2,98,9.700000000000045,H,NONE,NONE,Manual review
300.9,312.0,1720,27.9,202,11.100000000000023,H,NONE,NONE,Manual review
299.0,310.0,2049,19.5,111,11.0,M,NONE,NONE,Manual review
300.8,312.6,1376,53.6,119,11.800000000000011,L,NONE,NONE,Manual review
298.0,307.8,1386,57.3,147,9.800000000000011,L,NONE,NONE,Manual review
300.4,309.8,1448,39.7,107,9.400000000000034,H,NONE,NONE,Manual review
301.6,310.7,1679,29.5,10,9.099999999999966,L,NONE,NONE,Manual review
301.8,310.6,1295,62.3,91,8.800000000000011,L,NONE,NONE,Manual review
303.7,311.9,1561,33.3,153,8.199999999999989,L,NONE,NONE,Manual review
295.7,306.2,2270,14.6,149,10.5,L,PWF,NONE,Manual review
297.1,307.9,1365,54.0,174,10.799999999999955,H,NONE,NONE,Manual review
301.7,311.0,1441,44.3,208,9.300000000000011,L,TWF,NONE,Manual review
300.7,310.9,1521,39.4,61,10.199999999999989,L,NONE,NONE,Manual review
300.5,309.8,1445,43.9,164,9.300000000000011,L,NONE,NONE,Manual review
298.3,308.1,1630,32.7,83,9.800000000000011,M,NONE,NONE,Manual review
301.5,310.7,1599,40.4,72,9.199999999999989,H,NONE,NONE,Manual review
302.9,311.2,2102,17.8,91,8.300000000000011,H,NONE,NONE,Manual review
299.0,308.6,1297,54.2,110,9.600000000000023,L,NONE,NONE,Manual review
300.2,311.8,1410,51.4,189,11.600000000000023,L,NONE,NONE,Manual review
302.3,310.9,1720,28.1,178,8.599999999999966,L,NONE,NONE,Manual review
301.4,310.0,1689,32.1,207,8.600000000000023,M,NONE,NONE,Manual review
297.8,309.0,1434,43.3,96,11.199999999999989,M,NONE,NONE,Manual review
298.2,307.9,1491,39.7,181,9.699999999999989,H,NONE,NONE,Manual review
297.4,308.2,1471,46.5,25,10.800000000000011,L,NONE,NONE,Manual review
296.8,307.6,1338,44.4,128,10.800000000000011,L,NONE,NONE,Manual review
301.3,310.4,1459,44.7,92,9.099999999999966,L,NONE,NONE,Manual review
297.6,309.0,1491,43.2,7,11.399999999999977,L,NONE,NONE,Manual review
298.6,309.1,1423,44.3,29,10.5,H,NONE,NONE,Manual review
300.5,311.3,1475,46.3,49,10.800000000000011,L,NONE,NONE,Manual review
297.9,307.7,1517,39.5,69,9.800000000000011,M,NONE,NONE,Manual review
296.2,307.2,1385,44.0,5,11.0,M,NONE,NONE,Manual review
300.7,310.6,1349,54.5,19,9.900000000000034,M,NONE,NONE,Manual review
298.8,310.0,1529,38.5,77,11.199999999999989,M,NONE,NONE,Manual review
300.7,309.7,1623,32.7,0,9.0,H,NONE,NONE,Manual review
300.7,310.6,1505,40.6,179,9.900000000000034,H,NONE,NONE,Manual review
300.3,311.6,1560,37.7,107,11.300000000000011,L,NONE,NONE,Manual review
298.4,309.5,1692,28.3,136,11.100000000000023,L,NONE,NONE,Manual review
300.1,310.5,1356,45.8,126,10.399999999999977,L,NONE,NONE,Manual review
304.1,313.2,1366,46.6,35,9.099999999999966,L,NONE,NONE,Manual review
301.1,311.0,1677,29.1,188,9.899999999999977,L,NONE,NONE,Manual review
298.8,309.8,1490,40.6,124,11.0,L,NONE,NONE,Manual review
301.8,310.7,2092,18.6,51,8.899999999999977,L,NONE,NONE,Manual review
300.5,311.5,1370,56.1,7,11.0,M,NONE,NONE,Manual review
303.6,311.9,1544,37.1,88,8.299999999999955,H,NONE,NONE,Manual review
299.8,309.7,1368,47.4,148,9.899999999999977,H,NONE,NONE,Manual review
301.5,310.5,1453,48.0,124,9.0,H,NONE,NONE,Manual review
299.9,309.6,1462,51.0,119,9.700000000000045,H,NONE,NONE,Manual review
302.3,310.8,1762,27.8,127,8.5,M,NONE,NONE,Manual review
300.5,311.5,1499,37.6,73,11.0,L,NONE,NONE,Manual review
302.2,310.1,1368,51.6,12,7.900000000000034,M,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
300.2,311.7,1493,48.3,167,11.5,L,NONE,NONE,Manual review
302.5,310.2,1563,34.8,150,7.699999999999989,L,NONE,NONE,Manual review
303.4,311.9,1434,44.6,78,8.5,L,NONE,NONE,Manual review
300.6,310.7,1543,39.6,60,10.099999999999966,L,NONE,NONE,Manual review
298.7,308.5,1420,45.7,143,9.800000000000011,H,NONE,NONE,Manual review
298.8,309.7,1453,47.7,101,10.899999999999977,M,NONE,NONE,Manual review
303.1,312.5,1667,30.0,160,9.399999999999977,M,NONE,NONE,Manual review
297.7,308.4,1487,41.4,84,10.699999999999989,L,NONE,NONE,Manual review
302.1,310.0,1355,45.1,6,7.899999999999977,M,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
299.9,309.4,1889,26.0,6,9.5,M,NONE,NONE,Manual review
302.0,310.1,1409,50.4,172,8.100000000000023,L,NONE,NONE,Manual review
299.1,308.8,1491,41.0,209,9.699999999999989,M,NONE,NONE,Manual review
301.5,310.8,1413,44.6,166,9.300000000000011,L,NONE,NONE,Manual review
298.7,308.5,1469,39.9,67,9.800000000000011,L,NONE,NONE,Manual review
299.6,310.9,1658,28.0,76,11.299999999999955,L,NONE,NONE,Manual review
298.4,309.1,1362,46.1,37,10.700000000000045,L,NONE,NONE,Manual review
295.7,306.3,1347,50.4,46,10.600000000000023,M,NONE,NONE,Manual review
298.5,308.8,1589,30.6,11,10.300000000000011,L,NONE,NONE,Manual review
304.1,313.3,1680,29.3,158,9.199999999999989,M,NONE,NONE,Manual review
297.9,307.8,1365,46.9,73,9.900000000000034,L,NONE,NONE,Manual review
303.6,313.1,1405,38.3,58,9.5,L,NONE,NONE,Manual review
299.8,310.2,1911,23.5,166,10.399999999999977,L,NONE,NONE,Manual review
300.9,311.1,1471,39.3,91,10.200000000000045,L,NONE,NONE,Manual review
300.4,311.5,1476,32.6,144,11.100000000000023,M,NONE,NONE,Manual review
297.6,308.5,1431,52.6,26,10.899999999999977,M,NONE,NONE,Manual review
303.6,312.5,1607,33.7,14,8.899999999999977,M,NONE,NONE,Manual review
300.9,310.5,1599,40.5,57,9.600000000000023,L,NONE,NONE,Manual review
297.0,308.1,1362,52.5,213,11.100000000000023,L,OSF,NONE,Manual review
299.4,309.1,1417,47.3,59,9.700000000000045,M,NONE,NONE,Manual review
300.7,312.3,1446,45.4,86,11.600000000000023,H,NONE,NONE,Manual review
299.0,308.7,1408,48.5,25,9.699999999999989,H,NONE,NONE,Manual review
301.7,310.9,1608,33.0,160,9.199999999999989,L,NONE,NONE,Manual review
303.5,312.7,2116,16.7,45,9.199999999999989,M,NONE,NONE,Manual review
297.3,308.7,1438,46.2,16,11.399999999999977,H,NONE,NONE,Manual review
295.6,306.2,1632,32.2,76,10.599999999999966,H,NONE,NONE,Manual review
297.7,309.2,1391,44.5,159,11.5,L,NONE,NONE,Manual review
299.8,309.4,1510,42.5,146,9.599999999999966,L,NONE,NONE,Manual review
304.1,313.2,1468,39.4,148,9.099999999999966,L,NONE,NONE,Manual review
300.7,310.7,1314,42.4,198,10.0,L,NONE,NONE,Manual review
298.6,309.5,1404,43.3,33,10.899999999999977,M,NONE,NONE,Manual review
300.6,310.4,1457,47.7,120,9.799999999999955,L,NONE,NONE,Manual review
298.3,309.4,1816,22.6,138,11.099999999999966,M,NONE,NONE,Manual review
300.4,311.3,1608,35.1,114,10.900000000000034,L,NONE,NONE,Manual review
300.7,309.6,1568,35.2,82,8.900000000000034,M,NONE,NONE,Manual review
299.2,308.5,1457,44.7,195,9.300000000000011,L,NONE,NONE,Manual review
301.6,309.8,1472,42.5,91,8.199999999999989,L,NONE,NONE,Manual review
301.8,310.8,1619,31.0,76,9.0,M,NONE,NONE,Manual review
296.7,308.1,1450,40.9,195,11.400000000000034,L,NONE,NONE,Manual review
301.2,312.4,1480,53.5,97,11.199999999999989,L,NONE,NONE,Manual review
300.4,310.4,1486,46.3,48,10.0,L,NONE,NONE,Manual review
298.2,307.8,1355,51.3,70,9.600000000000023,L,NONE,NONE,Manual review
301.6,310.4,1330,49.5,30,8.799999999999955,H,NONE,NONE,Manual review
303.6,312.8,1689,33.1,16,9.199999999999989,M,NONE,NONE,Manual review
300.6,310.3,1414,50.6,25,9.699999999999989,L,NONE,NONE,Manual review
297.0,307.9,1846,27.3,179,10.899999999999977,H,NONE,NONE,Manual review
297.7,308.8,1469,43.7,96,11.100000000000023,H,NONE,NONE,Manual review
301.4,310.7,1487,44.6,88,9.300000000000011,L,NONE,NONE,Manual review
298.0,308.2,1459,42.1,146,10.199999999999989,L,NONE,NONE,Manual review
300.7,311.3,1348,53.0,35,10.600000000000023,M,NONE,NONE,Manual review
302.0,310.6,1346,54.7,196,8.600000000000023,H,NONE,NONE,Manual review
296.9,308.4,1557,32.4,173,11.5,L,NONE,NONE,Manual review
299.5,309.3,1382,61.0,140,9.800000000000011,L,NONE,NONE,Manual review
300.9,309.5,1758,26.8,116,8.600000000000023,M,NONE,NONE,Manual review
300.3,309.9,1394,46.7,210,9.599999999999966,H,TWF,NONE,Manual review
301.3,310.6,1440,53.8,90,9.300000000000011,L,NONE,NONE,Manual review
300.5,310.5,1536,36.2,12,10.0,L,NONE,NONE,Manual review
299.2,308.4,1580,32.6,142,9.199999999999989,L,NONE,NONE,Manual review
299.1,308.3,1431,52.3,38,9.199999999999989,L,NONE,NONE,Manual review
299.4,309.2,1621,34.5,48,9.800000000000011,L,NONE,NONE,Manual review
302.7,311.1,1418,43.4,130,8.400000000000034,H,NONE,NONE,Manual review
296.9,307.7,2008,17.5,3,10.800000000000011,M,NONE,NONE,Manual review
302.0,310.8,1767,27.4,11,8.800000000000011,L,NONE,NONE,Manual review
297.4,308.4,1664,28.1,67,11.0,L,NONE,NONE,Manual review
299.3,309.0,1786,23.5,100,9.699999999999989,L,NONE,NONE,Manual review
303.4,312.6,2706,9.8,65,9.200000000000045,M,PWF,PWF,Check power supply logs; escalate to Supplier Quality
304.1,313.2,1569,35.8,146,9.099999999999966,L,NONE,NONE,Manual review
303.1,311.1,1420,55.8,113,8.0,L,NONE,NONE,Manual review
299.9,309.2,1548,35.7,97,9.300000000000011,M,NONE,NONE,Manual review
296.7,307.9,1874,21.3,130,11.199999999999989,M,NONE,NONE,Manual review
298.6,309.8,1332,46.4,76,11.199999999999989,L,NONE,NONE,Manual review
297.4,308.3,1704,27.3,65,10.900000000000034,L,NONE,NONE,Manual review
303.7,313.1,2130,18.1,185,9.400000000000034,M,NONE,NONE,Manual review
299.7,309.2,1411,46.1,173,9.5,L,NONE,NONE,Manual review
300.4,309.7,1685,31.3,152,9.300000000000011,L,NONE,NONE,Manual review
302.1,310.5,1389,49.6,169,8.399999999999977,L,NONE,NONE,Manual review
298.6,309.4,1407,45.1,176,10.799999999999955,M,NONE,NONE,Manual review
301.7,310.5,1724,33.0,171,8.800000000000011,M,NONE,NONE,Manual review
298.0,308.5,1682,33.0,58,10.5,M,NONE,NONE,Manual review
298.6,309.4,1667,35.6,185,10.799999999999955,L,NONE,NONE,Manual review
301.5,310.8,1591,29.6,33,9.300000000000011,H,NONE,NONE,Manual review
300.6,309.6,1409,42.4,57,9.0,L,NONE,NONE,Manual review
298.7,309.8,1394,40.3,11,11.100000000000023,L,NONE,NONE,Manual review
302.5,310.5,1463,43.0,189,8.0,L,NONE,NONE,Manual review
301.9,310.3,1653,32.4,100,8.400000000000034,H,NONE,NONE,Manual review
302.6,312.1,1439,52.3,35,9.5,L,NONE,NONE,Manual review
300.0,309.3,1413,40.7,117,9.300000000000011,M,NONE,NONE,Manual review
301.5,310.9,1580,32.3,11,9.399999999999977,L,NONE,NONE,Manual review
298.8,309.2,1452,48.6,98,10.399999999999977,M,NONE,NONE,Manual review
301.2,310.9,1798,22.3,59,9.699999999999989,H,NONE,NONE,Manual review
302.2,310.4,1456,47.5,167,8.199999999999989,M,NONE,NONE,Manual review
302.6,311.7,1773,27.1,30,9.099999999999966,L,NONE,NONE,Manual review
301.6,310.9,1575,40.1,139,9.299999999999955,M,NONE,NONE,Manual review
301.6,310.1,1694,26.3,14,8.5,L,NONE,NONE,Manual review
300.7,310.8,1814,21.4,59,10.100000000000023,L,NONE,NONE,Manual review
297.5,308.6,1355,58.9,138,11.100000000000023,H,NONE,NONE,Manual review
296.9,307.9,1557,36.5,63,11.0,H,NONE,NONE,Manual review
301.9,309.6,1385,45.8,217,7.7000000000000455,M,NONE,NONE,Manual review
300.1,309.8,1532,39.8,115,9.699999999999989,L,NONE,NONE,Manual review
297.9,308.8,1602,32.1,59,10.900000000000034,M,NONE,NONE,Manual review
300.8,310.2,1514,40.0,155,9.399999999999977,L,NONE,NONE,Manual review
301.1,310.6,1479,41.1,72,9.5,M,NONE,NONE,Manual review
298.2,308.3,1400,48.7,194,10.100000000000023,L,NONE,NONE,Manual review
301.4,311.0,1334,53.3,157,9.600000000000023,L,NONE,NONE,Manual review
300.4,309.9,1435,54.8,70,9.5,L,NONE,NONE,Manual review
298.2,308.7,1408,40.0,9,10.5,L,NONE,NONE,Manual review
300.3,309.2,1398,54.4,198,8.899999999999977,L,NONE,NONE,Manual review
303.0,311.2,1383,44.6,198,8.199999999999989,L,NONE,NONE,Manual review
297.5,308.8,1587,34.9,166,11.300000000000011,L,NONE,NONE,Manual review
301.8,309.6,1443,42.7,231,7.800000000000011,L,NONE,NONE,Manual review
304.2,313.4,1639,32.7,63,9.199999999999989,L,NONE,NONE,Manual review
296.6,307.5,1566,35.0,201,10.899999999999977,M,NONE,NONE,Manual review
302.0,309.8,1456,58.1,145,7.800000000000011,L,NONE,NONE,Manual review
300.0,309.4,1499,35.7,46,9.399999999999977,L,NONE,NONE,Manual review
303.0,311.2,1601,32.9,69,8.199999999999989,L,NONE,NONE,Manual review
302.9,312.5,1679,30.9,79,9.600000000000023,M,NONE,NONE,Manual review
302.3,311.9,1374,52.4,154,9.599999999999966,H,NONE,NONE,Manual review
303.2,311.2,1427,45.6,25,8.0,L,NONE,NONE,Manual review
300.6,310.2,1233,52.3,23,9.599999999999966,M,NONE,NONE,Manual review
302.1,311.4,1889,22.7,194,9.299999999999955,L,NONE,NONE,Manual review
302.6,311.6,1953,22.4,180,9.0,L,NONE,NONE,Manual review
301.9,311.1,1605,40.0,179,9.200000000000045,M,NONE,NONE,Manual review
300.7,311.9,1329,59.2,121,11.199999999999989,H,NONE,NONE,Manual review
299.6,310.1,1384,49.8,11,10.5,L,NONE,NONE,Manual review
301.4,311.0,1701,28.4,127,9.600000000000023,L,NONE,NONE,Manual review
298.3,308.6,1548,40.3,140,10.300000000000011,L,NONE,NONE,Manual review
302.2,311.3,1475,48.6,104,9.100000000000023,L,NONE,NONE,Manual review
301.3,311.5,1648,32.4,0,10.199999999999989,M,NONE,NONE,Manual review
303.9,312.8,1419,47.9,196,8.900000000000034,L,NONE,NONE,Manual review
298.1,307.6,1764,27.7,23,9.5,M,NONE,NONE,Manual review
300.3,310.4,1293,49.7,37,10.099999999999966,M,NONE,NONE,Manual review
298.1,308.1,1484,40.4,59,10.0,L,NONE,NONE,Manual review
298.2,309.0,1413,55.0,145,10.800000000000011,L,NONE,NONE,Manual review
297.9,308.5,1300,53.0,172,10.600000000000023,M,NONE,NONE,Manual review
297.4,308.6,1476,42.3,107,11.200000000000045,L,NONE,NONE,Manual review
301.0,310.1,1756,30.7,2,9.100000000000023,H,NONE,NONE,Manual review
301.7,310.2,1471,51.1,8,8.5,L,NONE,NONE,Manual review
301.7,311.0,1527,42.2,144,9.300000000000011,L,NONE,NONE,Manual review
301.4,311.1,1469,36.9,133,9.700000000000045,L,NONE,NONE,Manual review
298.3,309.4,1618,31.5,108,11.099999999999966,L,NONE,NONE,Manual review
297.3,308.1,1642,36.9,206,10.800000000000011,L,NONE,NONE,Manual review
298.9,310.3,1551,35.2,50,11.400000000000034,M,NONE,NONE,Manual review
300.7,310.6,1520,45.9,146,9.900000000000034,L,NONE,NONE,Manual review
299.8,310.0,1397,48.1,164,10.199999999999989,M,NONE,NONE,Manual review
297.7,308.9,1458,41.1,14,11.199999999999989,L,NONE,NONE,Manual review
301.0,310.4,1665,30.9,177,9.399999999999977,M,NONE,NONE,Manual review
298.1,309.4,1362,47.6,70,11.299999999999955,M,NONE,NONE,Manual review
301.0,311.9,1454,41.9,33,10.899999999999977,L,NONE,NONE,Manual review
298.8,309.1,1368,49.1,117,10.300000000000011,M,NONE,NONE,Manual review
302.2,311.7,1330,54.6,154,9.5,L,NONE,NONE,Manual review
297.5,309.3,1525,41.7,235,11.800000000000011,H,NONE,NONE,Manual review
303.6,312.3,1616,29.3,226,8.699999999999989,L,NONE,NONE,Manual review
301.7,310.2,1486,43.0,66,8.5,L,NONE,NONE,Manual review
299.6,310.9,1716,28.5,117,11.299999999999955,L,NONE,NONE,Manual review
298.6,309.6,1449,42.5,16,11.0,H,NONE,NONE,Manual review
299.4,310.5,1514,36.1,169,11.100000000000023,L,NONE,NONE,Manual review
302.0,310.4,1448,43.4,167,8.399999999999977,L,NONE,NONE,Manual review
302.3,311.2,1454,43.8,112,8.899999999999977,M,NONE,NONE,Manual review
300.4,310.6,1545,35.6,16,10.200000000000045,M,NONE,NONE,Manual review
297.4,308.8,1573,33.9,123,11.400000000000034,M,NONE,NONE,Manual review
298.3,309.0,1408,45.4,98,10.699999999999989,L,NONE,NONE,Manual review
300.2,309.4,1329,53.6,186,9.199999999999989,M,NONE,NONE,Manual review
298.7,310.0,1555,32.6,197,11.300000000000011,L,NONE,NONE,Manual review
298.9,308.2,1372,63.6,30,9.300000000000011,M,PWF,NONE,Manual review
298.1,307.7,1650,34.1,138,9.599999999999966,L,NONE,NONE,Manual review
295.9,306.6,1678,26.7,53,10.700000000000045,L,NONE,NONE,Manual review
302.2,311.4,1430,43.1,29,9.199999999999989,L,NONE,NONE,Manual review
298.9,308.9,1727,27.1,37,10.0,M,NONE,NONE,Manual review
300.4,311.4,1309,55.5,71,11.0,L,NONE,NONE,Manual review
302.3,311.7,1483,40.5,8,9.399999999999977,M,NONE,NONE,Manual review
303.6,312.4,1418,46.0,128,8.799999999999955,L,NONE,NONE,Manual review
301.5,310.5,1479,34.2,147,9.0,L,NONE,NONE,Manual review
301.0,312.2,1629,32.6,69,11.199999999999989,M,NONE,NONE,Manual review
301.4,310.7,1673,27.8,181,9.300000000000011,L,NONE,NONE,Manual review
303.3,311.8,1692,30.6,18,8.5,L,NONE,NONE,Manual review
297.7,307.2,1444,40.0,17,9.5,L,NONE,NONE,Manual review
299.6,309.2,1713,26.5,167,9.599999999999966,L,NONE,NONE,Manual review
297.8,307.6,1352,49.4,102,9.800000000000011,M,NONE,NONE,Manual review
298.6,309.6,1540,35.8,5,11.0,L,NONE,NONE,Manual review
299.6,309.0,1372,60.4,149,9.399999999999977,L,NONE,NONE,Manual review
298.7,310.1,1786,27.7,114,11.400000000000034,L,NONE,NONE,Manual review
298.9,308.6,1574,33.5,128,9.700000000000045,M,NONE,NONE,Manual review
298.7,309.8,1181,65.9,203,11.100000000000023,L,OSF,OSF,Inspect mechanical stress; check torque logs; open NCR
300.5,311.6,1575,32.5,168,11.100000000000023,L,NONE,NONE,Manual review
298.0,308.1,1339,51.6,197,10.100000000000023,M,NONE,NONE,Manual review
302.3,311.5,1565,35.6,41,9.199999999999989,L,NONE,NONE,Manual review
301.1,310.0,1470,40.1,23,8.899999999999977,H,NONE,NONE,Manual review
299.4,310.8,1376,53.9,215,11.400000000000034,L,OSF,OSF,Inspect mechanical stress; check torque logs; open NCR
298.7,309.7,1311,54.5,52,11.0,H,NONE,NONE,Manual review
300.4,311.8,1636,32.3,7,11.400000000000034,L,NONE,NONE,Manual review
300.4,311.2,1436,56.8,173,10.800000000000011,L,NONE,NONE,Manual review
301.3,311.1,1413,42.0,221,9.800000000000011,L,NONE,NONE,Manual review
299.9,310.4,1328,49.9,206,10.5,L,NONE,NONE,Manual review
298.9,310.1,1555,40.6,176,11.200000000000045,M,NONE,NONE,Manual review
299.7,309.1,1715,27.8,192,9.400000000000034,L,NONE,NONE,Manual review
302.4,311.1,1366,54.4,0,8.700000000000045,M,NONE,NONE,Manual review
298.9,309.2,1379,50.7,106,10.300000000000011,H,NONE,NONE,Manual review
302.6,311.1,1520,43.0,88,8.5,M,NONE,NONE,Manual review
297.4,308.1,1620,31.2,143,10.700000000000045,M,NONE,NONE,Manual review
300.9,311.8,1843,24.5,25,10.900000000000034,M,NONE,NONE,Manual review
300.2,311.5,1383,42.1,60,11.300000000000011,L,NONE,NONE,Manual review
301.1,310.7,2636,12.2,100,9.599999999999966,M,PWF,PWF,Check power supply logs; escalate to Supplier Quality
298.7,308.5,1467,40.7,106,9.800000000000011,L,NONE,NONE,Manual review
296.2,307.2,1552,34.8,8,11.0,M,NONE,NONE,Manual review
298.5,309.3,1761,27.2,49,10.800000000000011,M,NONE,NONE,Manual review
301.2,310.3,1451,39.7,123,9.100000000000023,L,NONE,NONE,Manual review
298.8,310.2,1595,33.1,34,11.399999999999977,M,NONE,NONE,Manual review
296.0,306.7,1917,21.0,127,10.699999999999989,L,NONE,NONE,Manual review
298.2,308.2,1407,47.1,153,10.0,L,NONE,NONE,Manual review
